01001 8.788710157169419 1595.0
01002 8.130081300812977 1239.0
01004 14.854066827971835 1843.0
01005 7.848331462545567 1798.0
01006 13.793103448275856 2266.0
01007 7.615540530086197 1596.0
01008 6.41330166270784 1807.0
01009 10.638297872340448 1588.0
01010 9.647495361781075 1547.0
01011 9.444444444444445 1555.0
01012 11.643835616438356 1024.0
01013 10.0 785.0
01014 14.06563965170797 1312.0
01015 12.70903010033446 1501.0
01016 7.9082277923528395 1191.0
01017 14.805730885176851 970.0
01021 6.5224268112234824 1935.0
01022 14.084068469524183 1549.0
01023 13.513513513513505 1351.0
01024 6.89869484151647 1518.0
01025 7.1386256179598915 1501.0
01026 8.694061759661084 1459.0
01027 4.405942793593483 2463.0
01028 8.340490822089446 1242.0
01029 9.933774834437086 760.0
01030 8.139534883720916 2274.0
01031 14.978775015160704 1385.0
01032 8.567854909318347 2057.0
01033 16.042620865103206 1996.0
01034 16.476877269711984 1546.0
01035 11.33143828188144 1734.0
01036 8.625477576559094 1579.0
01037 8.408843993756506 984.0
01038 5.982087441154999 1050.0
01039 12.682926829268304 1462.0
01040 6.316764227364308 1307.0
01041 9.020618556701033 1848.0
01042 5.555555555555562 1398.0
01043 6.720440008194329 2827.0
01044 13.293051359516609 2307.0
01045 6.42857142857142 2179.0
01046 6.493506493506493 1315.0
01047 8.19695244649562 1284.0
01049 7.673233620366801 2617.0
01050 7.409678484819336 1165.0
01051 19.047619047619047 954.0
01052 7.4074074074074066 1587.0
01053 17.96721164673542 1595.0
01054 5.170068027210877 1961.0
01056 9.49367088607595 1037.0
01057 7.403397955271205 1683.0
01058 11.366934341483004 1467.0
01060 7.142857142857142 1284.0
01061 11.089252680350496 1502.0
01062 6.947368421052625 2011.0
01063 9.475047832114846 1391.0
01064 12.869569941454209 1139.0
01065 5.624296962879638 1469.0
01067 5.921052631578964 1189.0
01068 11.939286572360245 1140.0
01069 6.094527363184077 1520.0
01071 8.822443706164636 3975.0
01072 8.573387768427178 1872.0
01073 8.817204301075261 1328.0
01074 9.282335730824052 1867.0
01075 7.935159832435904 1783.0
01076 20.689655172413794 1554.0
01077 13.18681318681316 1759.0
01078 8.161663604688716 4103.0
01079 7.023411371237444 1911.0
01080 9.119496855345911 1265.0
01081 9.358288770053479 1854.0
01082 10.670731707317072 2358.0
01083 7.283213784403852 1484.0
01084 7.270675009708747 1614.0
01085 8.494869556143469 1920.0
01087 10.606060606060606 1603.0
01088 7.590132827324473 1896.0
01089 6.70785525154457 1778.0
01090 7.594936708860726 1162.0
01092 5.9268600252206864 1711.0
01093 10.670443814919736 1720.0
01094 7.027027027027033 1150.0
01095 12.98750213554554 2000.0
01096 5.802707930367494 1749.0
01098 12.452830188679242 1185.0
01099 7.797337299486349 1801.0
01100 18.0 744.0
01101 3.5294117647058796 1688.0
01102 7.55102040816327 1259.0
01103 6.921824104234539 3869.0
01104 6.787872804747348 1241.0
01105 5.516549648946841 2102.0
01106 10.25641025641025 704.0
01107 7.2463768115942 627.0
01108 8.964143426294822 1345.0
01109 9.748172217709184 3129.0
01110 12.499999999999991 877.0
01111 3.225806451612908 1133.0
01112 5.300158037359567 1249.0
01113 8.644859813084103 1659.0
01114 6.643356643356643 2258.0
01115 8.30035841420284 1551.0
01116 10.952380952380942 1585.0
01117 10.0 1145.0
01118 10.905730129390019 2228.0
01121 7.69230769230768 1338.0
01123 7.920956627985117 1560.0
01124 11.917406651511754 1031.0
01125 11.224489795918375 871.0
01127 6.008583690987133 1153.0
01129 8.99474309188161 1388.0
01130 6.413026044533476 1582.0
01133 10.899333906559258 1852.0
01134 7.7331636804515185 1533.0
01135 8.586296617519514 3921.0
01136 8.258928571428585 1693.0
